,決算年度,団体コード ,団体名,表番号,行番号,行名称,001:決算額
3693,1991,20001,青森県,5,3,地方交付税,272688324
3694,1991,30007,岩手県,5,3,地方交付税,255019979
3695,1991,40002,宮城県,5,3,地方交付税,177562989
3696,1991,50008,秋田県,5,3,地方交付税,232477373
3697,1991,60003,山形県,5,3,地方交付税,211126169
3698,1991,70009,福島県,5,3,地方交付税,240017987
3699,1991,80004,茨城県,5,3,地方交付税,162252160
3700,1991,90000,栃木県,5,3,地方交付税,119833761
3701,1991,100005,群馬県,5,3,地方交付税,121386203
3702,1991,110001,埼玉県,5,3,地方交付税,129867548
3703,1991,120006,千葉県,5,3,地方交付税,134990408
3704,1991,130001,東京都,5,3,地方交付税,0
3705,1991,140007,神奈川県,5,3,地方交付税,0
3706,1991,150002,新潟県,5,3,地方交付税,308202267
3707,1991,160008,富山県,5,3,地方交付税,138640486
3708,1991,170003,石川県,5,3,地方交付税,126705016
3709,1991,180009,福井県,5,3,地方交付税,125234372
3710,1991,190004,山梨県,5,3,地方交付税,115413280
3711,1991,200000,長野県,5,3,地方交付税,222621497
3712,1991,210005,岐阜県,5,3,地方交付税,153193660
3713,1991,220001,静岡県,5,3,地方交付税,70820190
3714,1991,230006,愛知県,5,3,地方交付税,0
3715,1991,240001,三重県,5,3,地方交付税,143365659
3716,1991,250007,滋賀県,5,3,地方交付税,102344877
3717,1991,260002,京都府,5,3,地方交付税,105228785
3718,1991,270008,大阪府,5,3,地方交付税,0
3719,1991,280003,兵庫県,5,3,地方交付税,181450943
3720,1991,290009,奈良県,5,3,地方交付税,130007690
3721,1991,300004,和歌山県,5,3,地方交付税,153217912
3722,1991,310000,鳥取県,5,3,地方交付税,137106826
3723,1991,320005,島根県,5,3,地方交付税,190398068
3724,1991,330001,岡山県,5,3,地方交付税,175356762
3725,1991,340006,広島県,5,3,地方交付税,176234869
3726,1991,350001,山口県,5,3,地方交付税,186183733
3727,1991,360007,徳島県,5,3,地方交付税,161238208
3728,1991,370002,香川県,5,3,地方交付税,104644872
3729,1991,380008,愛媛県,5,3,地方交付税,173462351
3730,1991,390003,高知県,5,3,地方交付税,194318853
3731,1991,400009,福岡県,5,3,地方交付税,242608287
3732,1991,410004,佐賀県,5,3,地方交付税,156990928
3733,1991,420000,長崎県,5,3,地方交付税,243527845
3734,1991,430005,熊本県,5,3,地方交付税,238234561
3735,1991,440001,大分県,5,3,地方交付税,190179724
3736,1991,450006,宮崎県,5,3,地方交付税,211646950
3737,1991,460001,鹿児島県,5,3,地方交付税,291558699
3738,1991,470007,沖縄県,5,3,地方交付税,176093441
3739,1991,合計(全国),,5,3,地方交付税,8157294264
3740,1991,10006,北海道,5,12,国庫支出金,540519227
3741,1991,20001,青森県,5,12,国庫支出金,158137337
3742,1991,30007,岩手県,5,12,国庫支出金,160293671
3743,1991,40002,宮城県,5,12,国庫支出金,142897353
3744,1991,50008,秋田県,5,12,国庫支出金,127307763
3745,1991,60003,山形県,5,12,国庫支出金,115022098
3746,1991,70009,福島県,5,12,国庫支出金,174205165
3747,1991,80004,茨城県,5,12,国庫支出金,160848126
3748,1991,90000,栃木県,5,12,国庫支出金,117399200
3749,1991,100005,群馬県,5,12,国庫支出金,121223691
3750,1991,110001,埼玉県,5,12,国庫支出金,229887697
3751,1991,120006,千葉県,5,12,国庫支出金,224005474
3752,1991,130001,東京都,5,12,国庫支出金,387497618
3753,1991,140007,神奈川県,5,12,国庫支出金,211850184
3754,1991,150002,新潟県,5,12,国庫支出金,241650582
3755,1991,160008,富山県,5,12,国庫支出金,94881899
3756,1991,170003,石川県,5,12,国庫支出金,92078519
3757,1991,180009,福井県,5,12,国庫支出金,83888942
3758,1991,190004,山梨県,5,12,国庫支出金,80499208
3759,1991,200000,長野県,5,12,国庫支出金,164068694
3760,1991,210005,岐阜県,5,12,国庫支出金,133853345
3761,1991,220001,静岡県,5,12,国庫支出金,190834537
3762,1991,230006,愛知県,5,12,国庫支出金,241427149
3763,1991,240001,三重県,5,12,国庫支出金,117972133
3764,1991,250007,滋賀県,5,12,国庫支出金,84458843
3765,1991,260002,京都府,5,12,国庫支出金,115279827
3766,1991,270008,大阪府,5,12,国庫支出金,276651835
3767,1991,280003,兵庫県,5,12,国庫支出金,268973540
3768,1991,290009,奈良県,5,12,国庫支出金,84945634
3769,1991,300004,和歌山県,5,12,国庫支出金,89585163
3770,1991,310000,鳥取県,5,12,国庫支出金,73644925
3771,1991,320005,島根県,5,12,国庫支出金,115713305
3772,1991,330001,岡山県,5,12,国庫支出金,130802949
3773,1991,340006,広島県,5,12,国庫支出金,186882932
3774,1991,350001,山口県,5,12,国庫支出金,125181030
3775,1991,360007,徳島県,5,12,国庫支出金,91603291
3776,1991,370002,香川県,5,12,国庫支出金,70428487
3777,1991,380008,愛媛県,5,12,国庫支出金,127092275
3778,1991,390003,高知県,5,12,国庫支出金,110525677
3779,1991,400009,福岡県,5,12,国庫支出金,266915570
3780,1991,410004,佐賀県,5,12,国庫支出金,98828175
3781,1991,420000,長崎県,5,12,国庫支出金,185462226
3782,1991,430005,熊本県,5,12,国庫支出金,177666647
3783,1991,440001,大分県,5,12,国庫支出金,140424901
3784,1991,450006,宮崎県,5,12,国庫支出金,125427505
3785,1991,460001,鹿児島県,5,12,国庫支出金,219988171
3786,1991,470007,沖縄県,5,12,国庫支出金,160850470
3787,1991,合計(全国),,5,12,国庫支出金,7639582990
3788,1991,10006,北海道,5,23,（歳入合計）,2507295717
3789,1991,20001,青森県,5,23,（歳入合計）,690468507
3790,1991,30007,岩手県,5,23,（歳入合計）,706808603
3791,1991,40002,宮城県,5,23,（歳入合計）,757867425
3792,1991,50008,秋田県,5,23,（歳入合計）,619771907
3793,1991,60003,山形県,5,23,（歳入合計）,589018862
3794,1991,70009,福島県,5,23,（歳入合計）,829029219
3795,1991,80004,茨城県,5,23,（歳入合計）,873345652
3796,1991,90000,栃木県,5,23,（歳入合計）,665346533
3797,1991,100005,群馬県,5,23,（歳入合計）,642408054
3798,1991,110001,埼玉県,5,23,（歳入合計）,1341167694
3799,1991,120006,千葉県,5,23,（歳入合計）,1333014312
3800,1991,130001,東京都,5,23,（歳入合計）,5978105594
3801,1991,140007,神奈川県,5,23,（歳入合計）,1589801747
3802,1991,150002,新潟県,5,23,（歳入合計）,1085543348
3803,1991,160008,富山県,5,23,（歳入合計）,545735045
3804,1991,170003,石川県,5,23,（歳入合計）,504337363
3805,1991,180009,福井県,5,23,（歳入合計）,432394242
3806,1991,190004,山梨県,5,23,（歳入合計）,427430171
3807,1991,200000,長野県,5,23,（歳入合計）,898964151
3808,1991,210005,岐阜県,5,23,（歳入合計）,666281909
3809,1991,220001,静岡県,5,23,（歳入合計）,1065202173
3810,1991,230006,愛知県,5,23,（歳入合計）,1798065451
3811,1991,240001,三重県,5,23,（歳入合計）,626045765
3812,1991,250007,滋賀県,5,23,（歳入合計）,493121159
3813,1991,260002,京都府,5,23,（歳入合計）,741683274
3814,1991,270008,大阪府,5,23,（歳入合計）,2188202066
3815,1991,280003,兵庫県,5,23,（歳入合計）,1484895189
3816,1991,290009,奈良県,5,23,（歳入合計）,476783249
3817,1991,300004,和歌山県,5,23,（歳入合計）,482458648
3818,1991,310000,鳥取県,5,23,（歳入合計）,357667682
3819,1991,320005,島根県,5,23,（歳入合計）,509352000
3820,1991,330001,岡山県,5,23,（歳入合計）,698914498
3821,1991,340006,広島県,5,23,（歳入合計）,937564277
3822,1991,350001,山口県,5,23,（歳入合計）,638935045
3823,1991,360007,徳島県,5,23,（歳入合計）,467062224
3824,1991,370002,香川県,5,23,（歳入合計）,418884584
3825,1991,380008,愛媛県,5,23,（歳入合計）,591025306
3826,1991,390003,高知県,5,23,（歳入合計）,532482170
3827,1991,400009,福岡県,5,23,（歳入合計）,1273393914
3828,1991,410004,佐賀県,5,23,（歳入合計）,444528622
3829,1991,420000,長崎県,5,23,（歳入合計）,763269493
3830,1991,430005,熊本県,5,23,（歳入合計）,763097266
3831,1991,440001,大分県,5,23,（歳入合計）,594591292
3832,1991,450006,宮崎県,5,23,（歳入合計）,527229149
3833,1991,460001,鹿児島県,5,23,（歳入合計）,817482361
3834,1991,470007,沖縄県,5,23,（歳入合計）,515762303
3835,1991,合計(全国),,5,23,（歳入合計）,43891835215
3836,1998,10006,北海道,5,1,地方税,514003561
3837,1998,20001,青森県,5,1,地方税,117792316
3838,1998,30007,岩手県,5,1,地方税,120767842
3839,1998,40002,宮城県,5,1,地方税,229896616
3840,1998,50008,秋田県,5,1,地方税,99008663
3841,1998,60003,山形県,5,1,地方税,107666378
3842,1998,70009,福島県,5,1,地方税,224963914
3843,1998,80004,茨城県,5,1,地方税,307737209
3844,1998,90000,栃木県,5,1,地方税,215698403
3845,1998,100005,群馬県,5,1,地方税,215754366
3846,1998,110001,埼玉県,5,1,地方税,599540079
3847,1998,120006,千葉県,5,1,地方税,509342447
3848,1998,130001,東京都,5,1,地方税,3238645910
3849,1998,140007,神奈川県,5,1,地方税,810040047
3850,1998,150002,新潟県,5,1,地方税,253578598
3851,1998,160008,富山県,5,1,地方税,117710787
3852,1998,170003,石川県,5,1,地方税,130189927
3853,1998,180009,福井県,5,1,地方税,107198694
3854,1998,190004,山梨県,5,1,地方税,96014877
3855,1998,200000,長野県,5,1,地方税,248298866
3856,1998,210005,岐阜県,5,1,地方税,212554054
3857,1998,220001,静岡県,5,1,地方税,436149572
3858,1998,230006,愛知県,5,1,地方税,930321868
3859,1998,240001,三重県,5,1,地方税,204121703
3860,1998,250007,滋賀県,5,1,地方税,141363878
3861,1998,260002,京都府,5,1,地方税,274059618
3862,1998,270008,大阪府,5,1,地方税,989697229
3863,1998,280003,兵庫県,5,1,地方税,526777022
3864,1998,290009,奈良県,5,1,地方税,106504602
3865,1998,300004,和歌山県,5,1,地方税,83962218
3866,1998,310000,鳥取県,5,1,地方税,55189197
3867,1998,320005,島根県,5,1,地方税,73308037
3868,1998,330001,岡山県,5,1,地方税,181915169
3869,1998,340006,広島県,5,1,地方税,262313508
3870,1998,350001,山口県,5,1,地方税,147939056
3871,1998,360007,徳島県,5,1,地方税,73623407
3872,1998,370002,香川県,5,1,地方税,104831852
3873,1998,380008,愛媛県,5,1,地方税,132977910
3874,1998,390003,高知県,5,1,地方税,63941906
3875,1998,400009,福岡県,5,1,地方税,432047278
3876,1998,410004,佐賀県,5,1,地方税,85746456
3877,1998,420000,長崎県,5,1,地方税,108427163
3878,1998,430005,熊本県,5,1,地方税,148118899
3879,1998,440001,大分県,5,1,地方税,104094615
3880,1998,450006,宮崎県,5,1,地方税,90804095
3881,1998,460001,鹿児島県,5,1,地方税,135303734
3882,1998,470007,沖縄県,5,1,地方税,83242234
3883,1998,合計(全国),,5,1,地方税,14453185780
3884,1998,10006,北海道,5,3,地方交付税,760268953
3885,1998,20001,青森県,5,3,地方交付税,254147924
3886,1998,30007,岩手県,5,3,地方交付税,258749647
3887,1998,40002,宮城県,5,3,地方交付税,184443008
3888,1998,50008,秋田県,5,3,地方交付税,231706050
3889,1998,60003,山形県,5,3,地方交付税,213006167
3890,1998,70009,福島県,5,3,地方交付税,234644271
3891,1998,80004,茨城県,5,3,地方交付税,192649196
3892,1998,90000,栃木県,5,3,地方交付税,155055248
3893,1998,100005,群馬県,5,3,地方交付税,144098806
3894,1998,110001,埼玉県,5,3,地方交付税,216234634
3895,1998,120006,千葉県,5,3,地方交付税,198245132
3896,1998,130001,東京都,5,3,地方交付税,0
3897,1998,140007,神奈川県,5,3,地方交付税,68318259
3898,1998,150002,新潟県,5,3,地方交付税,286477533
3899,1998,160008,富山県,5,3,地方交付税,158610646
3900,1998,170003,石川県,5,3,地方交付税,146068471
3901,1998,180009,福井県,5,3,地方交付税,138169267
3902,1998,190004,山梨県,5,3,地方交付税,148076250
3903,1998,200000,長野県,5,3,地方交付税,232716711
3904,1998,210005,岐阜県,5,3,地方交付税,188440290
3905,1998,220001,静岡県,5,3,地方交付税,131055202
3906,1998,230006,愛知県,5,3,地方交付税,6670329
3907,1998,240001,三重県,5,3,地方交付税,163058933
3908,1998,250007,滋賀県,5,3,地方交付税,125488456
3909,1998,260002,京都府,5,3,地方交付税,151784781
3910,1998,270008,大阪府,5,3,地方交付税,100591456
3911,1998,280003,兵庫県,5,3,地方交付税,312217260
3912,1998,290009,奈良県,5,3,地方交付税,167528302
3913,1998,300004,和歌山県,5,3,地方交付税,190134490
3914,1998,310000,鳥取県,5,3,地方交付税,152677167
3915,1998,320005,島根県,5,3,地方交付税,201773868
3916,1998,330001,岡山県,5,3,地方交付税,196110106
3917,1998,340006,広島県,5,3,地方交付税,221011812
3918,1998,350001,山口県,5,3,地方交付税,188259163
3919,1998,360007,徳島県,5,3,地方交付税,172399193
3920,1998,370002,香川県,5,3,地方交付税,134115127
3921,1998,380008,愛媛県,5,3,地方交付税,193924725
3922,1998,390003,高知県,5,3,地方交付税,203516172
3923,1998,400009,福岡県,5,3,地方交付税,277566191
3924,1998,410004,佐賀県,5,3,地方交付税,158770418
3925,1998,420000,長崎県,5,3,地方交付税,243790773
3926,1998,430005,熊本県,5,3,地方交付税,244504167
3927,1998,440001,大分県,5,3,地方交付税,209118709
3928,1998,450006,宮崎県,5,3,地方交付税,212337959
3929,1998,460001,鹿児島県,5,3,地方交付税,290869240
3930,1998,470007,沖縄県,5,3,地方交付税,213413530
3931,1998,合計(全国),,5,3,地方交付税,9272813992
3932,1998,10006,北海道,5,12,国庫支出金,724547505
3933,1998,20001,青森県,5,12,国庫支出金,198803417
3934,1998,30007,岩手県,5,12,国庫支出金,199141970
3935,1998,40002,宮城県,5,12,国庫支出金,189917034
3936,1998,50008,秋田県,5,12,国庫支出金,166937706
3937,1998,60003,山形県,5,12,国庫支出金,147537522
3938,1998,70009,福島県,5,12,国庫支出金,234093934
3939,1998,80004,茨城県,5,12,国庫支出金,203569017
3940,1998,90000,栃木県,5,12,国庫支出金,157581751
3941,1998,100005,群馬県,5,12,国庫支出金,152450397
3942,1998,110001,埼玉県,5,12,国庫支出金,294982048
3943,1998,120006,千葉県,5,12,国庫支出金,273295666
3944,1998,130001,東京都,5,12,国庫支出金,597665732
3945,1998,140007,神奈川県,5,12,国庫支出金,292671526
3946,1998,150002,新潟県,5,12,国庫支出金,347097656
3947,1998,160008,富山県,5,12,国庫支出金,124052176
3948,1998,170003,石川県,5,12,国庫支出金,137229815
3949,1998,180009,福井県,5,12,国庫支出金,131345228
3950,1998,190004,山梨県,5,12,国庫支出金,114723648
3951,1998,200000,長野県,5,12,国庫支出金,232203436
3952,1998,210005,岐阜県,5,12,国庫支出金,183302669
3953,1998,220001,静岡県,5,12,国庫支出金,243173687
3954,1998,230006,愛知県,5,12,国庫支出金,339158930
3955,1998,240001,三重県,5,12,国庫支出金,150720136
3956,1998,250007,滋賀県,5,12,国庫支出金,100217536
3957,1998,260002,京都府,5,12,国庫支出金,147617663
3958,1998,270008,大阪府,5,12,国庫支出金,400355102
3959,1998,280003,兵庫県,5,12,国庫支出金,353925354
3960,1998,290009,奈良県,5,12,国庫支出金,107076297
3961,1998,300004,和歌山県,5,12,国庫支出金,125817117
3962,1998,310000,鳥取県,5,12,国庫支出金,101567431
3963,1998,320005,島根県,5,12,国庫支出金,160748642
3964,1998,330001,岡山県,5,12,国庫支出金,148132516
3965,1998,340006,広島県,5,12,国庫支出金,241377635
3966,1998,350001,山口県,5,12,国庫支出金,171079882
3967,1998,360007,徳島県,5,12,国庫支出金,123057056
3968,1998,370002,香川県,5,12,国庫支出金,81005966
3969,1998,380008,愛媛県,5,12,国庫支出金,148578699
3970,1998,390003,高知県,5,12,国庫支出金,142765546
3971,1998,400009,福岡県,5,12,国庫支出金,303049617
3972,1998,410004,佐賀県,5,12,国庫支出金,113774311
3973,1998,420000,長崎県,5,12,国庫支出金,224146206
3974,1998,430005,熊本県,5,12,国庫支出金,202473430
3975,1998,440001,大分県,5,12,国庫支出金,166363256
3976,1998,450006,宮崎県,5,12,国庫支出金,173387539
3977,1998,460001,鹿児島県,5,12,国庫支出金,294108269
3978,1998,470007,沖縄県,5,12,国庫支出金,244219533
3979,1998,合計(全国),,5,12,国庫支出金,10111047209
3980,1998,10006,北海道,5,24,（歳入合計）,3405199573
3981,1998,20001,青森県,5,24,（歳入合計）,891486319
3982,1998,30007,岩手県,5,24,（歳入合計）,921149800
3983,1998,40002,宮城県,5,24,（歳入合計）,932834874
3984,1998,50008,秋田県,5,24,（歳入合計）,814524299
3985,1998,60003,山形県,5,24,（歳入合計）,734168846
3986,1998,70009,福島県,5,24,（歳入合計）,1059286145
3987,1998,80004,茨城県,5,24,（歳入合計）,1161025693
3988,1998,90000,栃木県,5,24,（歳入合計）,846802911
3989,1998,100005,群馬県,5,24,（歳入合計）,811014684
3990,1998,110001,埼玉県,5,24,（歳入合計）,1892124747
3991,1998,120006,千葉県,5,24,（歳入合計）,1494778895
3992,1998,130001,東京都,5,24,（歳入合計）,5634960019
